Accession,BioSample,Organism_Name,Species,Isolate,Segment,GenBank_Title,Length,Nuc_Completeness,Geo_Location,Country,Host,Collection_Date
FR675757,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Mokobe-Single,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Mokobe-Single",405,partial,"Democratic Republic of the Congo:Mokobe village,Province orientale",Democratic Republic of the Congo,Manihot esculenta,2009-01-15
FR675758,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Yalokombe-Dual,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Yalokombe-Dual",405,partial,"Democratic Republic of the Congo:Yalokombe village, Province orientale",Democratic Republic of the Congo,Manihot esculenta,2009-01-15
FR675759,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Yalokombe-Single,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Yalokombe-Single",405,partial,"Democratic Republic of the Congo:Yalokombe village, Province orientale",Democratic Republic of the Congo,Manihot esculenta,2009-01-15
FR675760,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Yalikanda-Dual,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Yalikanda-Dual",405,partial,"Democratic Republic of the Congo:Yalikanda village, Province orientale",Democratic Republic of the Congo,Manihot esculenta,2009-01-15
FR675761,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Belgika-Dual,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Belgika-Dual",405,partial,"Democratic Republic of the Congo:Belgika village, Province orientale",Democratic Republic of the Congo,Manihot esculenta,2009-01-19
FR675762,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Belgika-Single,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Belgika-Single",405,partial,"Democratic Republic of the Congo:Belgika village, Province orientale",Democratic Republic of the Congo,Manihot esculenta,2009-01-19
FR675763,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Yaotumbe-Dual,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Yaotumbe-Dual",405,partial,"Democratic Republic of the Congo:Yaotumbe village, Province orientale",Democratic Republic of the Congo,Manihot esculenta,2009-01-19
FR675764,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Yaotumbe-Single,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Yaotumbe-Single",405,partial,"Democratic Republic of the Congo:Yaotumbe village, Province orientale",Democratic Republic of the Congo,Manihot esculenta,2009-01-19
FR675765,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Yalifoka-Dual,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Yalifoka-Dual",405,partial,"Democratic Republic of the Congo:Yalifoka village, Province orientale",Democratic Republic of the Congo,Manihot esculenta,2009-01-19
FR675766,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Yaombo-dual,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Yaombo-dual",405,partial,"Democratic Republic of the Congo:Yaombo village,Province orientale",Democratic Republic of the Congo,Manihot esculenta,2009-01-19
FR675767,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Yalosuka-Dual,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Yalosuka-Dual",405,partial,"Democratic Republic of the Congo:Yalosuka village, Province orientale",Democratic Republic of the Congo,Manihot esculenta,2009-01-22
FR675768,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Yalosuka-Single,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Yalosuka-Single",405,partial,"Democratic Republic of the Congo:Yalosuka village, Province orientale",Democratic Republic of the Congo,Manihot esculenta,2009-01-22
FR675769,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Yatolema-Dual,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Yatolema-Dual",405,partial,"Democratic Republic of the Congo:Yatolema village, Province orientale",Democratic Republic of the Congo,Manihot esculenta,2009-01-22
FR675770,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Yalokombe1-Dual,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Yalokombe1-Dual",405,partial,"Democratic Republic of the Congo:Yalokombe1 village, Province orientale",Democratic Republic of the Congo,Manihot esculenta,2009-01-22
FR675771,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Yalokombe1-Single,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Yalokombe1-Single",405,partial,"Democratic Republic of the Congo:Yalokombe1 village, Province orientale",Democratic Republic of the Congo,Manihot esculenta,2009-01-22
FR675772,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Lianga-Dual,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Lianga-Dual",405,partial,"Democratic Republic of the Congo:Lianga village,Province orientale",Democratic Republic of the Congo,Manihot esculenta,2009-01-22
FR675773,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Yanonge-Dual,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Yanonge-Dual",405,partial,"Democratic Republic of the Congo:Yanonge village, Province orientale",Democratic Republic of the Congo,Manihot esculenta,2009-01-22
FR675774,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Yanonge-Single,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Yanonge-Single",405,partial,"Democratic Republic of the Congo:Yanonge village, Province orientale",Democratic Republic of the Congo,Manihot esculenta,2009-01-22
FR675775,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Baulo-Dual,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Baulo-Dual",405,partial,"Democratic Republic of the Congo:Baulo village,Province orientale",Democratic Republic of the Congo,Manihot esculenta,2009-01-22
FR675776,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Yangambi-Dual,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Yangambi-Dual",405,partial,"Democratic Republic of the Congo:Yangambi village, Province orientale",Democratic Republic of the Congo,Manihot esculenta,2009-01-26
FR675777,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Isangi-Dual,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Isangi-Dual",405,partial,"Democratic Republic of the Congo:Isangi village,Province orientale",Democratic Republic of the Congo,Manihot esculenta,2009-01-26
FR675778,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Isangi-Single,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Isangi-Single",405,partial,"Democratic Republic of the Congo:Isangi village,Province orientale",Democratic Republic of the Congo,Manihot esculenta,2009-01-26
FR675779,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Yaeoli-Dual,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Yaeoli-Dual",405,partial,"Democratic Republic of the Congo:Yaeoli village,Province orientale",Democratic Republic of the Congo,Manihot esculenta,2009-01-26
FR675780,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Lileko-Dual,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Lileko-Dual",405,partial,"Democratic Republic of the Congo:Lileko village,Province orientale",Democratic Republic of the Congo,Manihot esculenta,2009-01-26
FR675781,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Lileko-Single,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Lileko-Single",405,partial,"Democratic Republic of the Congo:Lileko village,Province orientale",Democratic Republic of the Congo,Manihot esculenta,2009-01-26
FR675782,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Ngazi-Dual,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Ngazi-Dual",405,partial,"Democratic Republic of the Congo:Ngazi village,Province orientale",Democratic Republic of the Congo,Manihot esculenta,2009-01-28
FR675783,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Yaotonga-Dual,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Yaotonga-Dual",405,partial,"Democratic Republic of the Congo:Yaotonga village, Province orientale",Democratic Republic of the Congo,Manihot esculenta,2009-01-28
FR675784,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Djabir-Dual,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Djabir-Dual",405,partial,"Democratic Republic of the Congo:Djabir village,Province orientale",Democratic Republic of the Congo,Manihot esculenta,2009-01-28
FR675785,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Djabir-Single,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Djabir-Single",405,partial,"Democratic Republic of the Congo:Djabir village,Province orientale",Democratic Republic of the Congo,Manihot esculenta,2009-01-28
FR675786,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Ligasa-Dual,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Ligasa-Dual",405,partial,"Democratic Republic of the Congo:Ligasa village,Province orientale",Democratic Republic of the Congo,Manihot esculenta,2009-01-28
FR675787,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Ligasa-Single,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Ligasa-Single",405,partial,"Democratic Republic of the Congo:Ligasa village,Province orientale",Democratic Republic of the Congo,Manihot esculenta,2009-01-28
FR675788,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Liande-Dual,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Liande-Dual",405,partial,"Democratic Republic of the Congo:Liande village,Province orientale",Democratic Republic of the Congo,Manihot esculenta,2009-01-28
FR675789,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Bolinga-Dual,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Bolinga-Dual",405,partial,"Democratic Republic of the Congo:Bolinga village, Province orientale",Democratic Republic of the Congo,Manihot esculenta,2009-01-28
FR675790,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Yafeta-Dual,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Yafeta-Dual",405,partial,"Democratic Republic of the Congo:Yafeta village,Province orientale",Democratic Republic of the Congo,Manihot esculenta,2009-01-28
FR675791,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Yafela-Dual,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Yafela-Dual",405,partial,"Democratic Republic of the Congo:Yafela village,Province orientale",Democratic Republic of the Congo,Manihot esculenta,2009-01-28
FR675792,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Yaula-Dual,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Yaula-Dual",405,partial,"Democratic Republic of the Congo:Yaula village,Province orientale",Democratic Republic of the Congo,Manihot esculenta,2009-01-28
FR675793,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Yailombo-Dual,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Yailombo-Dual",405,partial,"Democratic Republic of the Congo:Yailombo village, Province orientale",Democratic Republic of the Congo,Manihot esculenta,2009-01-28
FR675794,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Wenge-Dual,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Wenge-Dual",405,partial,"Democratic Republic of the Congo:Wenge Bas village, Province orientale",Democratic Republic of the Congo,Manihot esculenta,2009-01-28
FR675795,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Yaelelemo-Dual,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Yaelelemo-Dual",405,partial,"Democratic Republic of the Congo:Yaelelemo village, Province orientale",Democratic Republic of the Congo,Manihot esculenta,2009-01-28
FR675796,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Basoko-Dual,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Basoko-Dual",405,partial,"Democratic Republic of the Congo:Basoko village,Province orientale",Democratic Republic of the Congo,Manihot esculenta,2009-02-06
FR675797,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Ybi Basuku-Dual,DNA-A,"East African cassava mosaic virus, partial DNA-A segment, partial AC2 gene for activator of transcription protein, isolate EACMV-Ybi Basuku-Dual",405,partial,"Democratic Republic of the Congo:Basuku village,Province orientale",Democratic Republic of the Congo,Manihot esculenta,2009-02-06
